loss,params,iteration,estimators,train_time
0.23735549984015003,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7267722504730495, 'learning_rate': 0.023983542971250868, 'min_child_samples': 380, 'num_leaves': 91, 'reg_alpha': 0.4343983127862101, 'reg_lambda': 0.9135709209717391, 'subsample_for_bin': 260000, 'subsample': 0.7081934563873221}",157,80,2.346551315000397
0.2365443623839265,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6679981012705807, 'learning_rate': 0.010136440082203631, 'min_child_samples': 295, 'num_leaves': 94, 'reg_alpha': 0.5236212518388954, 'reg_lambda': 0.5059026348469046, 'subsample_for_bin': 180000, 'subsample': 0.9773512924218068}",158,217,4.4235806569995475
0.2349369585301928,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7036697322148814, 'learning_rate': 0.019576234644931193, 'min_child_samples': 250, 'num_leaves': 79, 'reg_alpha': 0.39652412551006705, 'reg_lambda': 0.7731186662553748, 'subsample_for_bin': 160000, 'subsample': 0.8828256539204141}",159,148,4.150469070002146
0.23745270396953666,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.622246168579644, 'learning_rate': 0.013728818472861956, 'min_child_samples': 360, 'num_leaves': 105, 'reg_alpha': 0.7233675560266084, 'reg_lambda': 0.6017840075850345, 'subsample_for_bin': 200000, 'subsample': 0.9930752670209497}",160,243,4.500216596999962
0.23867481237681165,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6602279621845348, 'learning_rate': 0.016976264290946442, 'min_child_samples': 270, 'num_leaves': 150, 'reg_alpha': 0.6164261118967324, 'reg_lambda': 0.46522923170611197, 'subsample_for_bin': 200000, 'subsample': 1.0}",161,57,2.002425664999464
0.2369491357172181,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7530044771875827, 'learning_rate': 0.012177237576995905, 'min_child_samples': 285, 'num_leaves': 100, 'reg_alpha': 0.4733748300507323, 'reg_lambda': 0.8091137430962646, 'subsample_for_bin': 140000, 'subsample': 0.5959724345530049}",162,211,4.853511758999957
0.2376615498812984,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.631199658074594, 'learning_rate': 0.025855094299118017, 'min_child_samples': 160, 'num_leaves': 113, 'reg_alpha': 0.5671129418989831, 'reg_lambda': 0.6491923087271481, 'subsample_for_bin': 280000, 'subsample': 0.6585963302480558}",163,49,2.531065822000528
0.23610107004677527,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6481061645951939, 'learning_rate': 0.020496457910071472, 'min_child_samples': 370, 'num_leaves': 116, 'reg_alpha': 0.812701927351247, 'reg_lambda': 0.6233410232436887, 'subsample_for_bin': 220000, 'subsample': 0.991329650123969}",164,377,657.2061284729971
0.23703832730733032,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7681356492573056, 'learning_rate': 0.028519065288256918, 'min_child_samples': 215, 'num_leaves': 86, 'reg_alpha': 0.415170513697862, 'reg_lambda': 0.4355446022766646, 'subsample_for_bin': 260000, 'subsample': 0.6964969634947346}",165,76,3.0578352689990425
0.24054682163902263,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7198620327956277, 'learning_rate': 0.011278034997271326, 'min_child_samples': 310, 'num_leaves': 70, 'reg_alpha': 0.5454571644769396, 'reg_lambda': 0.553080004290843, 'subsample_for_bin': 140000, 'subsample': 0.9506299381380159}",166,170,4.246526911003457
0.24133977049232536,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6838328984055578, 'learning_rate': 0.0521014303532147, 'min_child_samples': 235, 'num_leaves': 120, 'reg_alpha': 0.5039233549124639, 'reg_lambda': 0.9885441521026375, 'subsample_for_bin': 40000, 'subsample': 1.0}",167,19,1.4523013319994789
0.23997500600208055,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7439163941913283, 'learning_rate': 0.01825908683066038, 'min_child_samples': 190, 'num_leaves': 96, 'reg_alpha': 0.694952021503337, 'reg_lambda': 0.3762640304050174, 'subsample_for_bin': 240000, 'subsample': 0.8961351172882845}",168,118,3.859272276000411
0.2417412010508042,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6939070174939677, 'learning_rate': 0.10124577024199073, 'min_child_samples': 180, 'num_leaves': 108, 'reg_alpha': 0.6566482927222306, 'reg_lambda': 0.718260110841231, 'subsample_for_bin': 180000, 'subsample': 0.9653696127068356}",169,34,2.288122691999888
0.23946527082923807,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7119112674196703, 'learning_rate': 0.015333633599555642, 'min_child_samples': 345, 'num_leaves': 82, 'reg_alpha': 0.3638945821920919, 'reg_lambda': 0.5848029216588704, 'subsample_for_bin': 220000, 'subsample': 0.9163152536261094}",170,157,3.7472622100031003
0.2389617024367493,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.774800222010145, 'learning_rate': 0.013014572004613159, 'min_child_samples': 300, 'num_leaves': 131, 'reg_alpha': 0.44615640269248874, 'reg_lambda': 0.9551140377517964, 'subsample_for_bin': 100000, 'subsample': 0.597358149515506}",171,520,787.0124050939994
0.2404065711540625,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6362550110918062, 'learning_rate': 0.019431236853339046, 'min_child_samples': 335, 'num_leaves': 77, 'reg_alpha': 0.32269991248769825, 'reg_lambda': 0.8854443328206799, 'subsample_for_bin': 20000, 'subsample': 0.9249845518043402}",172,128,3.8860024719979265
0.23331153049298026,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6097733639844223, 'learning_rate': 0.023635284216349906, 'min_child_samples': 255, 'num_leaves': 41, 'reg_alpha': 0.7698796263491787, 'reg_lambda': 0.6968147511802751, 'subsample_for_bin': 200000, 'subsample': 0.8114751730256087}",173,157,4.295829248003429
0.24409803530961482,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7353790953131242, 'learning_rate': 0.03650527164998795, 'min_child_samples': 315, 'num_leaves': 103, 'reg_alpha': 0.5967396160386731, 'reg_lambda': 0.7927188327071681, 'subsample_for_bin': 160000, 'subsample': 1.0}",174,23,1.4942307840028661
0.2419859104452573,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6752831189968675, 'learning_rate': 0.02985678015952875, 'min_child_samples': 100, 'num_leaves': 56, 'reg_alpha': 0.22320543109891083, 'reg_lambda': 0.32711364781625263, 'subsample_for_bin': 120000, 'subsample': 0.9433784727234926}",175,41,2.958252061995154
0.239573971423929,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7285550115564438, 'learning_rate': 0.016139412395824636, 'min_child_samples': 325, 'num_leaves': 122, 'reg_alpha': 0.9195186543919283, 'reg_lambda': 0.48930371513743864, 'subsample_for_bin': 240000, 'subsample': 0.9984428098545371}",176,123,3.459219998003391
0.23622917003308352,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6584292926935317, 'learning_rate': 0.014513792140796246, 'min_child_samples': 225, 'num_leaves': 74, 'reg_alpha': 0.4840989448396696, 'reg_lambda': 0.8458865542351327, 'subsample_for_bin': 140000, 'subsample': 0.8511798869376344}",177,239,5.740965675999178
0.23578600314810672,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7048573133178734, 'learning_rate': 0.048126575430110244, 'min_child_samples': 265, 'num_leaves': 90, 'reg_alpha': 0.6427910257415343, 'reg_lambda': 0.6838658736610465, 'subsample_for_bin': 180000, 'subsample': 0.7863630461798213}",178,163,920.0702832089955
0.23609143027365342,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.668754912043517, 'learning_rate': 0.022268025137999255, 'min_child_samples': 400, 'num_leaves': 98, 'reg_alpha': 0.3043261756555016, 'reg_lambda': 0.07726238496009358, 'subsample_for_bin': 260000, 'subsample': 0.5288698650680179}",179,90,2.6169778410039726
0.2364660660698712,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7644627760740229, 'learning_rate': 0.01059651693487319, 'min_child_samples': 210, 'num_leaves': 50, 'reg_alpha': 0.7502853434843262, 'reg_lambda': 0.6291884996202869, 'subsample_for_bin': 220000, 'subsample': 0.9775985650070262}",180,310,6.899786569003481
0.23773281022066017,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6446300789256338, 'learning_rate': 0.027286729599634522, 'min_child_samples': 135, 'num_leaves': 109, 'reg_alpha': 0.5187932878331155, 'reg_lambda': 0.44882295933649236, 'subsample_for_bin': 60000, 'subsample': 1.0}",181,31,1.9299452810009825
0.24724594028353142,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7823513917244462, 'learning_rate': 0.04385198299787784, 'min_child_samples': 115, 'num_leaves': 85, 'reg_alpha': 0.4580741477245821, 'reg_lambda': 0.24403842017853516, 'subsample_for_bin': 100000, 'subsample': 0.7684418061321125}",182,22,2.369411437997769
0.23594067418531206,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6231452880428276, 'learning_rate': 0.033681049677914805, 'min_child_samples': 390, 'num_leaves': 127, 'reg_alpha': 0.34404517672032986, 'reg_lambda': 0.5344040146376987, 'subsample_for_bin': 160000, 'subsample': 0.8874742513368823}",183,111,2.7896058059995994
0.2352427638344734,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6971167307405817, 'learning_rate': 0.011871706406467897, 'min_child_samples': 280, 'num_leaves': 88, 'reg_alpha': 0.5776447743776182, 'reg_lambda': 0.7588050905284205, 'subsample_for_bin': 200000, 'subsample': 0.8507257282895494}",184,559,974.7234683409988
0.2349818900324645,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6867445914506735, 'learning_rate': 0.025163142730885917, 'min_child_samples': 240, 'num_leaves': 63, 'reg_alpha': 0.7016558657020538, 'reg_lambda': 0.9260139988707887, 'subsample_for_bin': 300000, 'subsample': 0.6406965910743697}",185,103,3.7186536970039015
0.23711357127886978,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6002709269220632, 'learning_rate': 0.017647704850225033, 'min_child_samples': 290, 'num_leaves': 95, 'reg_alpha': 0.6696038114050296, 'reg_lambda': 0.6612233146264022, 'subsample_for_bin': 280000, 'subsample': 0.9341416213299689}",186,169,4.780141900002491
0.24345725237478866,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.792504721594476, 'learning_rate': 0.010055510639416915, 'min_child_samples': 200, 'num_leaves': 105, 'reg_alpha': 0.6298609749496756, 'reg_lambda': 0.900729816085666, 'subsample_for_bin': 180000, 'subsample': 0.8393908178384906}",187,110,3.735354204000032
0.24167633050230997,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7484729413597314, 'learning_rate': 0.020759634030651564, 'min_child_samples': 170, 'num_leaves': 92, 'reg_alpha': 0.5528968675005413, 'reg_lambda': 0.8292992811230684, 'subsample_for_bin': 80000, 'subsample': 1.0}",188,43,2.3316435669985367
0.23889303524289396,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7995122940344623, 'learning_rate': 0.013739428780648504, 'min_child_samples': 355, 'num_leaves': 113, 'reg_alpha': 0.2845342842413086, 'reg_lambda': 0.4100348072495683, 'subsample_for_bin': 240000, 'subsample': 0.7835669632090769}",189,254,6.246066984000208
0.24068945473410808,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6533675740910888, 'learning_rate': 0.015087615672141742, 'min_child_samples': 495, 'num_leaves': 80, 'reg_alpha': 0.9461902470977176, 'reg_lambda': 0.1340330222612418, 'subsample_for_bin': 120000, 'subsample': 0.8719060844997417}",190,61,2.25097650999669
0.23566425706913896,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7241325725616257, 'learning_rate': 0.01239809455779364, 'min_child_samples': 250, 'num_leaves': 101, 'reg_alpha': 0.42092639682082195, 'reg_lambda': 0.728883061153743, 'subsample_for_bin': 220000, 'subsample': 0.6794962005508619}",191,209,5.402251649000391
0.23901714921413397,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7575055410314949, 'learning_rate': 0.03205277823351033, 'min_child_samples': 305, 'num_leaves': 34, 'reg_alpha': 0.391166794710765, 'reg_lambda': 0.5883697815231343, 'subsample_for_bin': 200000, 'subsample': 0.7411664163392553}",192,74,3.005232185998466
0.23767949641058206,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7110203136028617, 'learning_rate': 0.01950473197745906, 'min_child_samples': 190, 'num_leaves': 143, 'reg_alpha': 0.8015474609131656, 'reg_lambda': 0.7752123458668572, 'subsample_for_bin': 140000, 'subsample': 0.5446393895309576}",193,266,1759.466902701999
0.23463756488330412,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6388934014876919, 'learning_rate': 0.010980955132138157, 'min_child_samples': 270, 'num_leaves': 68, 'reg_alpha': 0.6071716380959493, 'reg_lambda': 0.35771151474227625, 'subsample_for_bin': 160000, 'subsample': 0.905951783075299}",194,266,4.715449055998761
0.2421978832699896,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.837552853837455, 'learning_rate': 0.016572459141777414, 'min_child_samples': 370, 'num_leaves': 117, 'reg_alpha': 0.5358344729222421, 'reg_lambda': 0.31054013665984803, 'subsample_for_bin': 180000, 'subsample': 1.0}",195,59,1.5936955559955095
0.2404122251924562,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6796358517719393, 'learning_rate': 0.039130209252686475, 'min_child_samples': 330, 'num_leaves': 72, 'reg_alpha': 0.7158470762558796, 'reg_lambda': 0.8731493179517141, 'subsample_for_bin': 280000, 'subsample': 0.7263118092768472}",196,53,1.4696275789974607
0.23975721345798218,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6158010005320458, 'learning_rate': 0.022183001486614524, 'min_child_samples': 145, 'num_leaves': 65, 'reg_alpha': 0.9934878020897668, 'reg_lambda': 0.28350205506772724, 'subsample_for_bin': 120000, 'subsample': 0.9653344158406374}",197,80,1.871223343994643
0.23785686588116872,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7401325237890829, 'learning_rate': 0.013130676528241151, 'min_child_samples': 225, 'num_leaves': 75, 'reg_alpha': 0.49890341791793935, 'reg_lambda': 0.502288442159603, 'subsample_for_bin': 20000, 'subsample': 0.9557372523806557}",198,241,4.286142937999102
0.23649905256275106,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.9187745378133491, 'learning_rate': 0.018357060668486, 'min_child_samples': 260, 'num_leaves': 83, 'reg_alpha': 0.5826909109575007, 'reg_lambda': 0.22106961453409701, 'subsample_for_bin': 240000, 'subsample': 0.9982320362998642}",199,565,1092.3910412339974
0.23654514088825862,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7176356782898194, 'learning_rate': 0.07028949216549757, 'min_child_samples': 285, 'num_leaves': 38, 'reg_alpha': 0.8259464785647452, 'reg_lambda': 0.6198793822890155, 'subsample_for_bin': 260000, 'subsample': 0.7994137504086348}",200,34,2.3454982159964857
0.24067977781592897,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6640280496825587, 'learning_rate': 0.16838114227692308, 'min_child_samples': 455, 'num_leaves': 111, 'reg_alpha': 0.8789595551085475, 'reg_lambda': 0.560353453892982, 'subsample_for_bin': 40000, 'subsample': 0.989830889972485}",201,18,2.1015062860024045
0.2422517740199004,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7020560592491414, 'learning_rate': 0.023460084891541864, 'min_child_samples': 235, 'num_leaves': 124, 'reg_alpha': 0.7343430738790682, 'reg_lambda': 0.6941565528693016, 'subsample_for_bin': 200000, 'subsample': 1.0}",202,25,1.9949258559936425
0.23840165337275443,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6910509518711874, 'learning_rate': 0.0268693707139562, 'min_child_samples': 340, 'num_leaves': 99, 'reg_alpha': 0.3659791809243083, 'reg_lambda': 0.8040744360401313, 'subsample_for_bin': 220000, 'subsample': 0.8609912627972707}",203,120,4.59652043999813
0.23927079416749142,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6463510368041168, 'learning_rate': 0.029266132021291656, 'min_child_samples': 420, 'num_leaves': 79, 'reg_alpha': 0.7773455095107702, 'reg_lambda': 0.7540260078673331, 'subsample_for_bin': 60000, 'subsample': 0.9227226464566735}",204,88,3.0809107269960805
0.2394031000956408,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8185516172854725, 'learning_rate': 0.015619192343905922, 'min_child_samples': 295, 'num_leaves': 89, 'reg_alpha': 0.6240802313483832, 'reg_lambda': 0.6467222784892672, 'subsample_for_bin': 160000, 'subsample': 0.8182051859602357}",205,150,5.662588655999571
0.23851518156335783,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.8830323332152629, 'learning_rate': 0.02486912974596201, 'min_child_samples': 315, 'num_leaves': 135, 'reg_alpha': 0.6846750955202708, 'reg_lambda': 0.9717658899375661, 'subsample_for_bin': 100000, 'subsample': 0.9153709433642242}",206,344,917.8582088010007
0.23144860817330315,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6725643348860258, 'learning_rate': 0.017722376153254192, 'min_child_samples': 210, 'num_leaves': 61, 'reg_alpha': 0.4483694218029424, 'reg_lambda': 0.5195379026398957, 'subsample_for_bin': 180000, 'subsample': 0.9736797379793187}",207,157,4.57015299199702
0.23736316938336732,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6079736808801766, 'learning_rate': 0.014164064017841817, 'min_child_samples': 155, 'num_leaves': 44, 'reg_alpha': 0.10848383671140555, 'reg_lambda': 0.47329324977933557, 'subsample_for_bin': 180000, 'subsample': 0.9437844496831324}",208,117,4.00201329599804
0.23660658189669337,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6677215667499311, 'learning_rate': 0.0172345218158703, 'min_child_samples': 135, 'num_leaves': 70, 'reg_alpha': 0.4423420950986919, 'reg_lambda': 0.42747172814759715, 'subsample_for_bin': 200000, 'subsample': 1.0}",209,50,3.424465328003862
0.23861648762842536,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6548310019849224, 'learning_rate': 0.01139152037622871, 'min_child_samples': 180, 'num_leaves': 54, 'reg_alpha': 0.4762611588068268, 'reg_lambda': 0.0033680743497879195, 'subsample_for_bin': 180000, 'subsample': 0.8337412794555815}",210,105,3.656831182001042
0.23846566327728058,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6305431480823552, 'learning_rate': 0.08240767434244095, 'min_child_samples': 195, 'num_leaves': 60, 'reg_alpha': 0.04095458799250368, 'reg_lambda': 0.3858956042748207, 'subsample_for_bin': 220000, 'subsample': 0.7552910636844622}",211,36,2.437242601001344
0.23590170677753475,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6194074717810003, 'learning_rate': 0.012582989582384496, 'min_child_samples': 205, 'num_leaves': 106, 'reg_alpha': 0.19852865375395629, 'reg_lambda': 0.3470044002349253, 'subsample_for_bin': 160000, 'subsample': 0.7159252724078291}",212,214,5.463359403998766
0.24042881347417466,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6734420207515283, 'learning_rate': 0.1466374594151327, 'min_child_samples': 165, 'num_leaves': 86, 'reg_alpha': 0.25863548041428935, 'reg_lambda': 0.4932887632580947, 'subsample_for_bin': 200000, 'subsample': 0.8709409521087614}",213,6,1202.7470475230002
0.23425544737170534,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6869961720733594, 'learning_rate': 0.020969455009980084, 'min_child_samples': 215, 'num_leaves': 92, 'reg_alpha': 0.40658591189243454, 'reg_lambda': 0.4470775260823385, 'subsample_for_bin': 240000, 'subsample': 0.911894151128253}",214,116,3.5036482049981714
0.24306204088008398,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6289407520615375, 'learning_rate': 0.016298900902401197, 'min_child_samples': 80, 'num_leaves': 48, 'reg_alpha': 0.37853123577501324, 'reg_lambda': 0.5117305952268459, 'subsample_for_bin': 140000, 'subsample': 0.5803451048918389}",215,27,2.387390371004585
0.23651318015963896,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6017872346540686, 'learning_rate': 0.030856221830378904, 'min_child_samples': 245, 'num_leaves': 97, 'reg_alpha': 0.3374647619389296, 'reg_lambda': 0.5493312185821618, 'subsample_for_bin': 180000, 'subsample': 0.8934957154257839}",216,109,3.5293997619955917
0.2597585292340291,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.641820694941894, 'learning_rate': 0.03581867881747939, 'min_child_samples': 45, 'num_leaves': 103, 'reg_alpha': 0.3183799611796187, 'reg_lambda': 0.27269742111521356, 'subsample_for_bin': 160000, 'subsample': 1.0}",217,10,2.1987215119952452
0.25252956255962133,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7091222562733517, 'learning_rate': 0.014650541673577473, 'min_child_samples': 65, 'num_leaves': 57, 'reg_alpha': 0.5216573680666574, 'reg_lambda': 0.5244289396011178, 'subsample_for_bin': 220000, 'subsample': 0.8789602805334823}",218,26,2.853255336995062
0.23816752050771606,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6526338372086011, 'learning_rate': 0.010074887821096525, 'min_child_samples': 175, 'num_leaves': 52, 'reg_alpha': 0.42765282863073056, 'reg_lambda': 0.40633926135454645, 'subsample_for_bin': 260000, 'subsample': 0.6246585212125522}",219,106,3.5690427430017735
0.2531350272731625,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8629671675798585, 'learning_rate': 0.1203261554306456, 'min_child_samples': 100, 'num_leaves': 62, 'reg_alpha': 0.4567473417008066, 'reg_lambda': 0.33431247337158276, 'subsample_for_bin': 200000, 'subsample': 0.9851442484213784}",220,16,2.82676326600631
0.23887030443023627,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7321688325857347, 'learning_rate': 0.041265122021058497, 'min_child_samples': 220, 'num_leaves': 77, 'reg_alpha': 0.4898163985034143, 'reg_lambda': 0.18364342897454916, 'subsample_for_bin': 240000, 'subsample': 0.99923787095069}",221,72,2.9906196000010823
0.23966640150235363,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.678008174909399, 'learning_rate': 0.01837994667433249, 'min_child_samples': 125, 'num_leaves': 66, 'reg_alpha': 0.5638321073828496, 'reg_lambda': 0.5981706453080997, 'subsample_for_bin': 140000, 'subsample': 0.6103580178044888}",222,24,1311.3266000570002
0.23152848910951773,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6964262750170757, 'learning_rate': 0.020099370060848738, 'min_child_samples': 275, 'num_leaves': 120, 'reg_alpha': 0.2892960576875494, 'reg_lambda': 0.5724338699852707, 'subsample_for_bin': 180000, 'subsample': 0.8448327218426059}",223,118,4.200170057003561
0.24078399240906412,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7539213817459002, 'learning_rate': 0.028392753620405227, 'min_child_samples': 145, 'num_leaves': 130, 'reg_alpha': 0.15709352211175637, 'reg_lambda': 0.5749903572814775, 'subsample_for_bin': 180000, 'subsample': 1.0}",224,35,2.0773658850012
0.23494038288396135,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7438127932160379, 'learning_rate': 0.03429643480719816, 'min_child_samples': 245, 'num_leaves': 132, 'reg_alpha': 0.2884088495234395, 'reg_lambda': 0.463536283554335, 'subsample_for_bin': 160000, 'subsample': 0.9324874953584882}",225,76,3.3052694930011057
0.23723941606960774,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7683220553966726, 'learning_rate': 0.02531125055918893, 'min_child_samples': 385, 'num_leaves': 137, 'reg_alpha': 0.1398913672960096, 'reg_lambda': 0.4350670830627821, 'subsample_for_bin': 140000, 'subsample': 0.9010943499800159}",226,75,2.8279943710003863
0.23985847200541044,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8066699711827615, 'learning_rate': 0.055742913438880645, 'min_child_samples': 235, 'num_leaves': 141, 'reg_alpha': 0.23302793461861962, 'reg_lambda': 0.36456060060161355, 'subsample_for_bin': 180000, 'subsample': 0.851316708265975}",227,31,2.647503592997964
0.23762094094233055,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.7789151417102774, 'learning_rate': 0.02345401592767144, 'min_child_samples': 275, 'num_leaves': 119, 'reg_alpha': 0.18763592399711088, 'reg_lambda': 0.4805268928846925, 'subsample_for_bin': 140000, 'subsample': 0.7348492286657483}",228,457,933.9051731590007
0.23408042294567655,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6943285683625885, 'learning_rate': 0.01958460311800037, 'min_child_samples': 255, 'num_leaves': 148, 'reg_alpha': 0.08169792524342709, 'reg_lambda': 0.5287513935687139, 'subsample_for_bin': 160000, 'subsample': 0.9713244137526332}",229,142,4.086621428003127
0.2386792578692294,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7226971670533782, 'learning_rate': 0.03837502993574074, 'min_child_samples': 305, 'num_leaves': 116, 'reg_alpha': 0.2212629654533791, 'reg_lambda': 0.3964076190590813, 'subsample_for_bin': 160000, 'subsample': 0.9537741012543417}",230,48,2.294498654999188
0.2444972077289529,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7347815736012936, 'learning_rate': 0.06396798818874677, 'min_child_samples': 325, 'num_leaves': 147, 'reg_alpha': 0.2691051277460571, 'reg_lambda': 0.5447916911582589, 'subsample_for_bin': 200000, 'subsample': 1.0}",231,15,1.3287269830034347
0.24020219190039271,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7033310189447864, 'learning_rate': 0.05160880671600261, 'min_child_samples': 410, 'num_leaves': 128, 'reg_alpha': 0.30467579521572297, 'reg_lambda': 0.6119685719764696, 'subsample_for_bin': 120000, 'subsample': 0.8620455365535218}",232,28,1.733264265996695
0.2402520143554292,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.662926742592386, 'learning_rate': 0.04575375767029169, 'min_child_samples': 345, 'num_leaves': 32, 'reg_alpha': 0.245882809442448, 'reg_lambda': 0.4212220849453764, 'subsample_for_bin': 180000, 'subsample': 0.8710055596244864}",233,57,2.135706652996305
0.23761197552721025,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7646326505994341, 'learning_rate': 0.03262982800496674, 'min_child_samples': 210, 'num_leaves': 82, 'reg_alpha': 0.10953350661819705, 'reg_lambda': 0.5815133236870302, 'subsample_for_bin': 200000, 'subsample': 0.919201139644425}",234,67,2.8362703890015837
0.23949047157794778,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.8294411332999421, 'learning_rate': 0.02214866954304093, 'min_child_samples': 285, 'num_leaves': 125, 'reg_alpha': 0.3610000178416146, 'reg_lambda': 0.6374741134030384, 'subsample_for_bin': 140000, 'subsample': 0.5406680276012554}",235,539,817.7008396849997
